ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
11622	Wichi	ANKLE	tokasup’a	tokasup’a	t o k a s u p ʔ a		Matacoan	False	0.0		1900-1940	0.7		
12894	Mapudungun	ANKLE	pallipalli	pallipalli	p a ʎ i p a ʎ i		Araucanian	False	0.0		Pre-1606	1.0		
1500	Portuguese	ANNOUNCE	anunciar	anunciar	ɐ n ũ s i a ʁ		Indo-European							
3263	Spanish	ANNOUNCE	anunciar	anunciar	a n u n s j a ɾ		Indo-European							
3264	Spanish	ANNOUNCE	avisar	avisar	a β i s a ɾ		Indo-European							
4749	Yaqui	ANNOUNCE	anunsiaroa	anunsiaroa	a n u n s i a r o a		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	anunciar
4750	Yaqui	ANNOUNCE	tejwa	tejwa	t e j w a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6056	ZinacantanTzotzil	ANNOUNCE	7al	7al	ʔ a l		Mayan	False	0.0		Proto-Mayan	1.0		
7757	Qeqchi	ANNOUNCE	esilank	esilank	e s i l a n kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
9906	Otomi	ANNOUNCE	no̲ni	no̲ni	n ə n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9907	Otomi	ANNOUNCE	bembi	bembi	b e m b i		Otomanguean	False	0.0		modern	0.6		
11218	ImbaburaQuechua	ANNOUNCE	billana	billana	b i ʒ a n a		Quechuan	False	0.0		Pre-Inca	1.0		
12438	Wichi	ANNOUNCE	ifwelhlhi	ifwelhlhi	i fʷ e l̥ + l̥ i		Matacoan	False	0.0		1850-1900	0.8		
13705	Mapudungun	ANNOUNCE	wülzungun	wülzungun	w ɨ l z u ŋ u n		Araucanian	False	0.0		Pre-1606	1.0		
1488	Portuguese	ANSWER	responder	responder	ʁ e ʃ p õ d e ʁ		Indo-European							
3250	Spanish	ANSWER	contestar	contestar	k o n t ɛ s t a ɾ		Indo-European							
3251	Spanish	ANSWER	responder	responder	r ɛ s p o n d ɛ ɾ		Indo-European							
4738	Yaqui	ANSWER	yoopna	yoopna	j oː p n a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
6043	ZinacantanTzotzil	ANSWER	tak’	tak’	t a kʼ		Mayan	False	0.0		Proto-Mayan	1.0		
7747	Qeqchi	ANSWER	chaq'b'enk	chaq'b'enk	tʃ a qʼ ɓ e n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7748	Qeqchi	ANSWER	sumenk	sumenk	s u m e n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9884	Otomi	ANSWER	thädi	thädi	θ ɐ d i		Otomanguean	False	0.0		modern	0.6		
9885	Otomi	ANSWER	thäti	thäti	θ ɐ t̪ i		Otomanguean	False	0.0		modern	0.6		
9886	Otomi	ANSWER	kots'i	kots'i	k o tsʼ i		Otomanguean	False	0.0		modern	0.6		
11208	ImbaburaQuechua	ANSWER	kutichina	kutichina	k u t i tʃ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
12426	Wichi	ANSWER	nichelhu	nichelhu	n i tʃ e lˠ u		Matacoan	False	0.0		1850-1900	0.8		
13697	Mapudungun	ANSWER	wiñolzungun	wiñolzungun	w i ɲ o l z u ŋ u n		Araucanian	False	0.0		Pre-1606	1.0		
285	Portuguese	ANT	formiga	formiga	f o ʁ m i ɡ ɐ		Indo-European							
1980	Spanish	ANT	hormiga	hormiga	o ɾ m i ɣ a		Indo-European							
3696	Yaqui	ANT	eeye	eeye	eː j e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5105	ZinacantanTzotzil	ANT	shinich	shinich	ʃ i n i tʃʰ		Mayan	False	0.0		Proto-Mayan	1.0		
6414	Qeqchi	ANT	sank	sank	s a n kʰ		Mayan	False	0.0		proto-Mayan	1.0		
8277	Otomi	ANT	xäju̲	xäju̲	x ɐ x u		Otomanguean	False	0.0		Urbano (1605)	0.9		
10359	ImbaburaQuechua	ANT	añanku	añanku	a ɲ a ŋ g u		Quechuan	False	0.0		Pre-Inca	1.0		
11524	Wichi	ANT	siwanhas	siwanhas	s i w a n̥ a s		Matacoan	False	0.0		1850-1900	0.8		
12807	Mapudungun	ANT	kollella	kollella	k o ʎ e ʎ a		Araucanian	False	0.0		Post-1606	0.9		
876	Portuguese	ANVIL	bigorna	bigorna	b i ɡ ɔ ʁ n ɐ		Indo-European							
2586	Spanish	ANVIL	yunque	yunque	ɟ ʝ u n k e		Indo-European							
9009	Otomi	ANVIL	nt'u̲xu̲bo̲jä	nt'u̲xu̲bo̲jä	n t̪ʼ u x u b ə x ɐ		Otomanguean	False	0.0			0.5		
1364	Portuguese	ANXIETY	ansiedade	ansiedade	ɐ̃ s i e d a dʒ i		Indo-European							
1365	Portuguese	ANXIETY	preocupação	preocupação	p ɾ i o k u p a s ɐ̃ũ		Indo-European							
3103	Spanish	ANXIETY	ansiedad	ansiedad	a n s j e ð a ð		Indo-European							
3104	Spanish	ANXIETY	angustia	angustia	a n g u s t j a		Indo-European							
3105	Spanish	ANXIETY	preocupación	preocupación	p ɾ e o k u p a s j o n		Indo-European							
4627	Yaqui	ANXIETY	jiokot ea	jiokot_ea	j i o k o t + e a		Uto-Aztecan	False	0.0		Modern	0.7		
5943	ZinacantanTzotzil	ANXIETY	k’op 7o7on	k’op_7o7on	kʼ o p + ʔ o ʔ o n		Mayan	False	0.0		Proto-Tzotzil	1.0		
7612	Qeqchi	ANXIETY	yot'ik	yot'ik	j o tʼ i kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
9673	Otomi	ANXIETY	dumu̲i	dumu̲i	d u m u i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11108	ImbaburaQuechua	ANXIETY	llaki	llaki	ʒ a k i		Quechuan	False	0.0		Pre-Inca	1.0		
12323	Wichi	ANXIETY	nitichunlhi	nitichunlhi	n i t i tʃ u n lˠ i		Matacoan	False	0.0		1940-present	0.7		
13593	Mapudungun	ANXIETY	weñangkün	weñangkün	w e ɲ a ŋ k ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
968	Portuguese	APPROACH	aproximar	aproximar	a p ɾ o s i m a ʁ		Indo-European							
2684	Spanish	APPROACH	acercarse	acercarse	a s ɛ ɾ k a ɾ s e		Indo-European							
2685	Spanish	APPROACH	aproximarse	aproximarse	a p ɾ o k s i m a ɾ s e		Indo-European							
4279	Yaqui	APPROACH	rukte	rukte	r u k t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
4280	Yaqui	APPROACH	rukta	rukta	r u k t a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5652	ZinacantanTzotzil	APPROACH	nopoj	nopoj	n o p o ħ		Mayan	False	0.0		Proto-Tzotzil	1.0		
7142	Qeqchi	APPROACH	haye'k	haye'k	h a j e ʔ kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7143	Qeqchi	APPROACH	nach'o'k	nach'o'k	n a tʃʼ o ʔ kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7144	Qeqchi	APPROACH	jeqonk	jeqonk	x e q o n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7145	Qeqchi	APPROACH	jiqe'k	jiqe'k	x i q e ʔ kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7146	Qeqchi	APPROACH	jilonk	jilonk	x i l o n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9142	Otomi	APPROACH	kwat'i	kwat'i	kʷ a t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
10828	ImbaburaQuechua	APPROACH	kayllayana	kayllayana	k a j ʒ a j a n a		Quechuan	False	0.0		Pre-Inca	1.0		
12025	Wichi	APPROACH	yomwhoye	yomwhoye	y o m w̥ o j e		Matacoan	False	0.0		1940-present	0.7		
13305	Mapudungun	APPROACH	fülkonün	fülkonün	f ɨ l k o n ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
13306	Mapudungun	APPROACH	püllekonün	püllekonün	p ɨ ʎ e k o n ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
730	Portuguese	ARCH	arco	arco	a ʁ k u		Indo-European							
2420	Spanish	ARCH	arco	arco	a ɾ k o		Indo-European							
4084	Yaqui	ARCH	arko	arko	a r k o		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	arco
5477	ZinacantanTzotzil	ARCH	7alku7	7alku7	ʔ a l k u ʔ		Mayan	True	1.0		Later Colonial	0.9	Spanish	arco
6875	Qeqchi	ARCH	arko	arko	a ɾ k o		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	arco
8773	Otomi	ARCH	nsä'mi	nsä'mi	ⁿs ɐ ˀm i		Otomanguean	False	0.0		modern	0.6		
8774	Otomi	ARCH	arko	arko	a r k o		Otomanguean	True	1.0		modern	0.6	Spanish	arco
10668	ImbaburaQuechua	ARCH	arku	arku	a ɾ k u		Quechuan	True	1.0		Contemporary	0.7	Spanish	arco
367	Portuguese	ARM	braço	braço	b ɾ a s u		Indo-European							
2063	Spanish	ARM	brazo	brazo	b ɾ a s o		Indo-European							
3774	Yaqui	ARM	mamam	mamam	m a m a m		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5188	ZinacantanTzotzil	ARM	k’obol	k’obol	kʼ o ɓ o l		Mayan	False	0.0		Proto-Mayan	1.0		
6510	Qeqchi	ARM	tel	tel	t e l		Mayan	False	0.0		Eastern Mayan + Greater Q’anjob’alan	1.0		
8364	Otomi	ARM	'ye̲	'ye̲	ˀj æ		Otomanguean	False	0.0		Urbano (1605)	0.9		
10427	ImbaburaQuechua	ARM	rigra	rigra	ʐ i g ɾ a		Quechuan	False	0.0		Pre-Inca	1.0		
11607	Wichi	ARM	totkwey	totkwey	t o t kʷ e j		Matacoan	False	0.0		1850-1900	0.8		
12879	Mapudungun	ARM	lipang	lipang	l i p a ŋ		Araucanian	False	0.0		Pre-1606	1.0		
1587	Portuguese	ARMOUR	armadura	armadura	a ʁ m a d u ɾ ɐ		Indo-European							
3353	Spanish	ARMOUR	armadura	armadura	a ɾ m a ð u ɾ a		Indo-European							
7829	Qeqchi	ARMOUR	ch’iich’	ch’iich’	tʃʼ iː tʃʼ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
10020	Otomi	ARMOUR	nt'u̲t'i	nt'u̲t'i	n t̪ʼ u t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
10021	Otomi	ARMOUR	nthoki	nthoki	n θ o k i		Otomanguean	False	0.0		modern	0.6		
10022	Otomi	ARMOUR	nxo̲ge	nxo̲ge	n x ə g e		Otomanguean	False	0.0		modern	0.6		
11265	ImbaburaQuechua	ARMOUR	armadura	armadura	a ɾ m a d u ɾ a		Quechuan	True	1.0		Contemporary	0.7	Spanish	armadura
12494	Wichi	ARMOUR	lakatshayajput	lakatshayajput	l a k a tsʰ a j a x p u t		Matacoan	False	0.0		1940-present	0.7		
368	Portuguese	ARMPIT	axila	axila	a k s i l ɐ		Indo-European							
369	Portuguese	ARMPIT	sovaco	sovaco	s o v a k u		Indo-European							
2064	Spanish	ARMPIT	sobaco	sobaco	s o β a k o		Indo-European							
2065	Spanish	ARMPIT	axila	axila	a k s i l a		Indo-European							
3775	Yaqui	ARMPIT	seekam	seekam	s eː k a m		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5189	ZinacantanTzotzil	ARMPIT	lotz’opil	lotz’opil	l o tsʼ o p i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
6511	Qeqchi	ARMPIT	sa’ tel	sa’_tel	s a ʔ + t e l		Mayan	False	0.0		Q'eqchi'	1.0		
8365	Otomi	ARMPIT	kaxjo	kaxjo	k a x x o		Otomanguean	False	0.0		Urbano (1605)	0.9		
10428	ImbaburaQuechua	ARMPIT	subaku	subaku	s u b a k u		Quechuan	True	1.0		Early Republic	0.8	Spanish	sobaco
11608	Wichi	ARMPIT	towilisch’u	towilisch’u	t o w i l i s tʃ ʔ u		Matacoan	False	0.0		1940-present	0.7		
12880	Mapudungun	ARMPIT	puñpuya	puñpuya	p u ɲ p u y a		Araucanian	False	0.0		Pre-1606	1.0		
1571	Portuguese	ARMY	exército	exército	i z ɛ ʁ s i t u		Indo-European							
3339	Spanish	ARMY	ejército	ejército	e x ɛ ɾ s i t o		Indo-European							
3340	Spanish	ARMY	tropas	tropas	t ɾ o p a s		Indo-European							
4801	Yaqui	ARMY	troopa	troopa	t r oː p a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	tropa
7815	Qeqchi	ARMY	soldaa, sola	soldaa	s o l d aː		Mayan	True	1.0		Later Post-Conquest Q’eqchi’	0.9	Spanish	soldado
10003	Otomi	ARMY	ejersito	ejersito	e x e r s i t̪ o		Otomanguean	True	1.0		modern	0.6	Spanish	ejercito
10004	Otomi	ARMY	tropa	tropa	t̪ r o p a		Otomanguean	True	1.0		modern	0.6	Spanish	tropa
10005	Otomi	ARMY	hmunts'u̲sundado	hmunts'u̲sundado	h m u n tsʼ u s u n d a d o		Otomanguean	True	1.0		pre-modern	1.0	Spanish	soldado
11259	ImbaburaQuechua	ARMY	aukakuna	aukakuna	a u k a k u n a		Quechuan	False	0.0		Pre-Inca	1.0		
12482	Wichi	ARMY	nifwutaj	nifwutaj	n i fʷ u t a x		Matacoan	False	0.0		1940-present	0.7		
967	Portuguese	ARRIVE	chegar	chegar	ʃ e ɡ a ʁ		Indo-European							
2682	Spanish	ARRIVE	llegar	llegar	ɟ ʝ e ɣ a ɾ		Indo-European							
2683	Spanish	ARRIVE	alcanzar	alcanzar	a l k a n s a ɾ		Indo-European							
4278	Yaqui	ARRIVE	jajame	jajame	j a j a m e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5649	ZinacantanTzotzil	ARRIVE	yul	yul	j u l		Mayan	False	0.0		Proto-Tzotzil	1.0		
5650	ZinacantanTzotzil	ARRIVE	k’ot	k’ot	kʼ o tʰ		Mayan	False	0.0		Proto-Mayan	1.0		
5651	ZinacantanTzotzil	ARRIVE	tal	tal	t a l		Mayan	False	0.0		Proto-Mayan	1.0		
7140	Qeqchi	ARRIVE	k'ulunk	k'ulunk	k ʔ u l u n kʰ		Mayan	False	0.0		Q'eqchi' + Poqom	1.0		
7141	Qeqchi	ARRIVE	hulak	hulak	h u l a kʰ		Mayan	False	0.0		proto-Mayan	1.0		
9137	Otomi	ARRIVE	tso̲ho̲ (2)	tso̲ho̲	ts ə h ə		Otomanguean	False	0.0		modern	0.6		
9138	Otomi	ARRIVE	tso̲kwa	tso̲kwa	ts ə kʷ a		Otomanguean	False	0.0			0.5		
9139	Otomi	ARRIVE	tso̲ni	tso̲ni	ts ə n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9140	Otomi	ARRIVE	tso̲t'e	tso̲t'e	ts ə t̪ʼ e		Otomanguean	False	0.0			0.5		
9141	Otomi	ARRIVE	tso̲ts'e	tso̲ts'e	ts ə tsʼ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
10827	ImbaburaQuechua	ARRIVE	chayana	chayana	tʃ a j a n a		Quechuan	False	0.0		Pre-Inca	1.0		
12024	Wichi	ARRIVE	yomey (1)	yomey	y o m e j		Matacoan	False	0.0		1850-1900	0.8		
13304	Mapudungun	ARRIVE	puwün	puwün	p u w ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
1581	Portuguese	ARROW	flecha	flecha	f l e ʃ ɐ		Indo-European							
3348	Spanish	ARROW	flecha	flecha	f l e tʃ a		Indo-European							
4808	Yaqui	ARROW	kuta juiwam	kuta_juiwam	k u t a + j u i w a m		Uto-Aztecan	False	0.0		Modern	0.7		
6097	ZinacantanTzotzil	ARROW	p’ilom te7	p’ilom_te7	pʼ i l o m + t e ʔ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
7825	Qeqchi	ARROW	simaj	simaj	s i m a x		Mayan	False	0.0		proto-K’iche’an	1.0		
7826	Qeqchi	ARROW	tzimaj	tzimaj	t z i m a x		Mayan	False	0.0		Q'eqchi'	1.0		
10016	Otomi	ARROW	mfit'i	mfit'i	m f i t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
12491	Wichi	ARROW	lutek	lutek	l u t e k		Matacoan	False	0.0		1850-1900	0.8		
13744	Mapudungun	ARROW	pülki	pülki	p ɨ l k i		Araucanian	False	0.0		Pre-1606	1.0		
1650	Portuguese	ARSON	incêndio culposo	incêndio_culposo	ĩ s ẽ d j u + k uu p ɔ z u		Indo-European							
3415	Spanish	ARSON	incendio premeditado	incendio_premeditado	i n s e n d j o + p ɾ e m e ð i t a ð o		Indo-European							
4859	Yaqui	ARSON	ju’unakteka jittaji	ju’unakteka_jittaji	j u ʔ u n a k t e k a + j i t t a j i		Uto-Aztecan	False	0.0		Modern	0.7		
10115	Otomi	ARSON	nzät'i ts'u̲ ar mu̲i	nzät'i_ts'u̲_ar_mu̲i	n z ɐ t̪ʼ i + tsʼ u + a r + m u i		Otomanguean	False	0.0			0.5		
11299	ImbaburaQuechua	ARSON	rupachina (2)	rupachina	ʐ u p a tʃ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
12522	Wichi	ARSON	tiwenhu	tiwenhu	t i w e n̥ u		Matacoan	False	0.0		1850-1900	0.8		
13774	Mapudungun	ARSON	lüftukun	lüftukun	l ɨ f t u k u n		Araucanian	False	0.75		Pre-1606	1.0	Quechua	rupa
88	Portuguese	ASH	cinzas	cinzas	s ĩ z a ʃ		Indo-European							
1769	Spanish	ASH	cenizas	cenizas	s e n i s a s		Indo-European							
3518	Yaqui	ASH	naposa	naposa	n a p o s a		Uto-Aztecan	False	0.0		Proto-Tara-Cahitan	1.0		
4954	ZinacantanTzotzil	ASH	tan	tan	t a n		Mayan	False	0.0		Proto-Mayan	1.0		
6222	Qeqchi	ASH	cha	cha	tʃ a		Mayan	False	0.0		proto-Mayan	1.0		
8005	Otomi	ASH	'bospi	'bospi	ˀb o s p i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10219	ImbaburaQuechua	ASH	uchufa	uchufa	u tʃ u ɸ a		Quechuan	False	0.0		Pre-Inca	1.0		
11377	Wichi	ASH	itoj mukw	itoj_mukw	i t o x + m u kʷ		Matacoan	False	0.0		1850-1900	0.8		
12617	Mapudungun	ASH	trufken	trufken	ʈʂ u f k e n		Araucanian	False	0.0		Pre-1606	1.0		
12618	Mapudungun	ASH	liq kuyüm	liq_kuyüm	l i ɣ + k u y ɨ m		Araucanian	False	0.0		Pre-1606	1.0		
1487	Portuguese	ASK (INQUIRE)	perguntar	perguntar	p e ʁ ɡ ũ t a ʁ		Indo-European							
3249	Spanish	ASK (INQUIRE)	preguntar	preguntar	p ɾ e ɣ u n t a ɾ		Indo-European							
4737	Yaqui	ASK (INQUIRE)	nattemae	nattemae	n a t t e m a e		Uto-Aztecan	False	0.0		Modern	0.7		
6042	ZinacantanTzotzil	ASK (INQUIRE)	hak’	hak’	h a kʼ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
7746	Qeqchi	ASK (INQUIRE)	patz'ok	patz'ok	p a tsʼ o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9883	Otomi	ASK (INQUIRE)	a̲ni	a̲ni	ɔ n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11207	ImbaburaQuechua	ASK (INQUIRE)	tapuna	tapuna	t a p u n a		Quechuan	False	0.0		Pre-Inca	1.0		
12425	Wichi	ASK (INQUIRE)	tay’otna	tay’otna	t a j ʔ o t n a		Matacoan	False	0.0		1900-1940	0.7		
13696	Mapudungun	ASK (INQUIRE)	ramtun	ramtun	ɻ a m t u n		Araucanian	False	0.0		Pre-1606	1.0		
1492	Portuguese	ASK (REQUEST)	pedir	pedir	p e dʒ i ʁ		Indo-European							
3256	Spanish	ASK (REQUEST)	pedir	pedir	p e ð i ɾ		Indo-European							
4742	Yaqui	ASK (REQUEST)	a’awa	a’awa	a ʔ a w a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6046	ZinacantanTzotzil	ASK (REQUEST)	k’an	k’an	kʼ a n		Mayan	False	0.0		Proto-Mayan	1.0		
7751	Qeqchi	ASK (REQUEST)	patz'ok	patz'ok	p a tsʼ o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9891	Otomi	ASK (REQUEST)	a̲di	a̲di	ɔ d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11211	ImbaburaQuechua	ASK (REQUEST)	mañana (1)	mañana	m a ɲ a n a		Quechuan	False	0.0		Pre-Inca	1.0		
12429	Wichi	ASK (REQUEST)	t’alha	t’alha	t ʔ a lˠ a		Matacoan	False	0.0		1900-1940	0.7		
13699	Mapudungun	ASK (REQUEST)	ngillatun	ngillatun	ŋ i ʎ a t u n		Araucanian	False	0.0		Pre-1606	1.0		
1595	Portuguese	ATTACK	atacar	atacar	a t a k a ʁ		Indo-European							
3361	Spanish	ATTACK	atacar	atacar	a t a k a ɾ		Indo-European							
4813	Yaqui	ATTACK	atakaroa	atakaroa	a t a k a r o a		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	atacar
7836	Qeqchi	ATTACK	k'uluk	k'uluk	k ʔ u l u kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
10038	Otomi	ATTACK	ta̲ki	ta̲ki	t̪ ɔ k i		Otomanguean	False	0.0		modern	0.6		
12498	Wichi	ATTACK	ineya	ineya	i n e j a		Matacoan	False	0.0		1940-present	0.7		
13748	Mapudungun	ATTACK	malon	malon	m a l o n		Araucanian	False	0.0		Post-1606	0.9		
152	Portuguese	AUNT	tia	tia	tʃ i ɐ		Indo-European							
1832	Spanish	AUNT	tía	tía	t i a		Indo-European							
3580	Yaqui	AUNT	chi’ila	chi’ila	tʃ i ʔ i l a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3581	Yaqui	AUNT	ja’aka	ja’aka	j a ʔ a k a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3582	Yaqui	AUNT	ne’esa	ne’esa	n e ʔ e s a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5006	ZinacantanTzotzil	AUNT	muk’ta me7il	muk’ta_me7il	m u kʼ t a + m e ʔ i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
6285	Qeqchi	AUNT	ikan na’	ikan_na’	i k a n + n a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
6286	Qeqchi	AUNT	na’ eechej	na’_eechej	n a ʔ + eː tʃ e x		Mayan	False	0.0		Q'eqchi'	1.0		
8081	Otomi	AUNT	zitsí	zitsí	z i ts i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10267	ImbaburaQuechua	AUNT	tiya	tiya	t i j a		Quechuan	True	1.0		Early Republic	0.8	Spanish	tía
11421	Wichi	AUNT	towit’uj	towit’uj	t o w i t ʔ u x		Matacoan	False	0.0		1850-1900	0.8		
1276	Portuguese	AUTUMN	outono	outono	o t ɔ n u		Indo-European							
3015	Spanish	AUTUMN	otoɲo	otoɲo	o t o ɲ o		Indo-European							
4562	Yaqui	AUTUMN	sawawet meecha	sawawet_meecha	s a w a w e t + m eː tʃ a		Uto-Aztecan	False	0.0		Colonial	0.9		
7513	Qeqchi	AUTUMN	otonyo	otonyo	o t o n j o		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	otoño
9550	Otomi	AUTUMN	nk'ants'i	nk'ants'i	n kʼ a n tsʼ i		Otomanguean	False	0.0		modern	0.6		
12260	Wichi	AUTUMN	chelhchep	chelhchep	tʃ e lˠ tʃ e p		Matacoan	False	0.0		1940-present	0.7		
13531	Mapudungun	AUTUMN	trafkem	trafkem	ʈʂ a f k e m		Araucanian	False	0.0		Pre-1606	1.0		
13532	Mapudungun	AUTUMN	rümü	rümü	ɻ ɨ m ɨ		Araucanian	False	0.0		Pre-1606	1.0		
622	Portuguese	AWL	sovela	sovela	s o v ɛ l ɐ		Indo-European							
2314	Spanish	AWL	punzón	punzón	p u n s o n		Indo-European							
3996	Yaqui	AWL	bwe’u ji’ikiam	bwe’u_ji’ikiam	bʷ e ʔ u + j i ʔ i k i a m		Uto-Aztecan	False	0.0		Modern	0.7		
6777	Qeqchi	AWL	formon	formon	f o ɾ m o n		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	formón
8648	Otomi	AWL	hñehe	hñehe	h ɲ e h e		Otomanguean	False	0.0		modern	0.6		
8649	Otomi	AWL	'rangu (1)	'rangu	ˀr a n g u		Otomanguean	False	0.0		modern	0.6		
8650	Otomi	AWL	'ratangu	'ratangu	ˀr a t̪ a n g u		Otomanguean	False	0.0		modern	0.6		
10607	ImbaburaQuechua	AWL	tuksina	tuksina	t u k s i n a		Quechuan	False	0.0		Pre-Inca	1.0		
13066	Mapudungun	AWL	rütriñ	rütriñ	ɻ ɨ ʈʂ i ɲ		Araucanian	False	0.0		Pre-1606	1.0		
838	Portuguese	AXE	machado	machado	m a ʃ a d u		Indo-European							
2543	Spanish	AXE	hacha	hacha	a tʃ a		Indo-European							
4170	Yaqui	AXE	tepuam	tepuam	t e p u a m		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5551	ZinacantanTzotzil	AXE	7ek’el	7ek’el	ʔ e kʼ e l		Mayan	False	0.0		Proto-Tzotzil	1.0		
6992	Qeqchi	AXE	maal	maal	m aː l		Mayan	False	0.0		Q'eqchi'	1.0		
8938	Otomi	AXE	t'e̲gi (1)	t'e̲gi	t̪ʼ æ g i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10741	ImbaburaQuechua	AXE	jacha	jacha	x a tʃ a		Quechuan	True	1.0		Early Republic	0.8	Spanish	hacha
11933	Wichi	AXE	husan	husan	h u s a n		Matacoan	False	0.0		1850-1900	0.8		
13211	Mapudungun	AXE	toki	toki	t o k i		Araucanian	False	0.0		Pre-1606	1.0		
991	Portuguese	AXLE	eixo	eixo	ei ʃ u		Indo-European							
2709	Spanish	AXLE	eje	eje	e x e		Indo-European							
4299	Yaqui	AXLE	eeje	eeje	eː j e		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	eje
7177	Qeqchi	AXLE	xb’aalil	xb’aalil	ʃ ɓ aː l i l		Mayan	False	0.0		Q'eqchi'	1.0		
9180	Otomi	AXLE	tsant'i (1)	tsant'i	ts a n t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9181	Otomi	AXLE	ehe (2)	ehe	e h e		Otomanguean	True	1.0		modern	0.6	Spanish	eje
12043	Wichi	AXLE	totkolhlhile	totkolhlhile	t o t k o l̥ + l̥ i l e		Matacoan	False	0.0		1940-present	0.7		
13321	Mapudungun	AXLE	eje	eje	e j e		Araucanian	True	1.0		Post-1606	0.9	Spanish	eje
116	Portuguese	BABY	bebê	bebê	b e b e		Indo-European							
117	Portuguese	BABY	nenê	nenê	n e n e		Indo-European							
1792	Spanish	BABY	niɲo	niɲo	n i ɲ o		Indo-European							
1793	Spanish	BABY	bebé	bebé	b e β e		Indo-European							
1794	Spanish	BABY	nene	nene	n e n e		Indo-European							
3538	Yaqui	BABY	ili uusi	ili_uusi	i l i + uː s i		Uto-Aztecan	False	0.0		Modern	0.7		
4971	ZinacantanTzotzil	BABY	nene7	nene7	n e n e ʔ		Mayan	False	0.0		Proto-Mayan	1.0		
4972	ZinacantanTzotzil	BABY	7unen	7unen	ʔ u n e n		Mayan	False	0.75		Proto-Mayan	1.0	Proto-Mixe-Zoquean	*7unV(k)
6249	Qeqchi	BABY	b’ab’ay	b’ab’ay	ɓ a ɓ a j		Mayan	False	0.0		Q'eqchi'	1.0		
