ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SOURCE_LANGUAGE	SOURCE_ID	DET_STATUS
4171	ZinacantanTzotzil	Mayan	AGAIN	noshtok	noshtok	n o ʃ t o k	0.0			4 7 3 1 7 1	AXMBYN	NUSTUK	8	8.N.C 8.U.V 8.S.c 8.T.C 8.U.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8	noʃtok	0			tn
5802	Qeqchi	Mayan	AGAIN	wi' chik	wi'_chik	w i ʔ + tʃ i kʰ	0.0			6 7 1 9 1 7 1	AXN_AXN	WIH_TIK	4	4.W.C 4.I.V 4.H.c 4._._ 4.T.C 4.I.V 4.K.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	wiʔ+tʃikʰ	0			tn
7833	Otomi	Otomanguean	AGAIN	ma n’agi	ma_n’agi	m a + n ʔ a g i	0.0			4 7 9 4 1 7 1 7	AX_ACYBZ	MA_NHAKI	3	3.M.C 3.A.V 3._._ 3.N.C 3.H.C 3.A.V 3.K.C 3.I.V	2.0 1.5 0.0 2.0 1.5 1.3 1.75 0.8	ma+nʔagi	0			tn
9337	ImbaburaQuechua	Quechuan	AGAIN	kutin	kutin	k u t i ŋ	0.0			1 7 1 7 4	AXBYN	KYTIN	1	1.K.C 1.Y.V 1.T.C 1.I.V 1.N.c	2.0 1.5 1.75 1.3 0.8	kutiŋ	0			tn
10549	Wichi	Matacoan	AGAIN	yip	yip	y i p	0.0			7 7 1	XYN	YIP	6	6.Y.V 6.I.V 6.P.c	1.5 1.3 0.8	yip	0			tn
11828	Mapudungun	Araucanian	AGAIN	ka wiño	ka_wiño	k a + w i ɲ o	0.0			1 7 9 6 7 4 7	AX_AXBZ	KA_WINU	2	2.K.C 2.A.V 2._._ 2.W.C 2.I.V 2.N.C 2.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ka+wiɲo	0			tn
1262	Spanish	Indo-European	AGE	edad	edad	e ð a ð				7 3 7 3	XBYN	EDAD	5	5.E.V 5.D.C 5.A.V 5.D.c	1.5 1.75 1.3 0.8	eðað	0			
2815	Yaqui	Uto-Aztecan	AGE	wasuktia	wasuktia	w a s u k t i a	0.0			6 7 3 7 1 1 7 7	AXBYMBYZ	WASYKTIA	7	7.W.C 7.A.V 7.S.C 7.Y.V 7.K.c 7.T.C 7.I.V 7.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	wasuktia	0			tn
4146	ZinacantanTzotzil	Mayan	AGE	ch’iel	ch’iel	tʃʼ i e l	0.0			1 7 7 5	AXYN	TIEL	8	8.T.C 8.I.V 8.E.V 8.L.c	2.0 1.5 1.3 0.8	tʃʼiel	0			tn
5760	Qeqchi	Mayan	AGE	xchi hab’	xchi_hab’	ʃ tʃ i + h a ɓ	0.0			3 1 7 9 3 7 1	ACZ_AXN	STI_HAP	4	4.S.C 4.T.C 4.I.V 4._._ 4.H.C 4.A.V 4.P.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ʃtʃi+haɓ	0			tn
7786	Otomi	Otomanguean	AGE	je̲ya	je̲ya	x æ j a	0.0			3 7 6 7	AXBZ	GEJA	3	3.G.C 3.E.V 3.J.C 3.A.V	2.0 1.5 1.75 0.8	xæja	0			tn
10530	Wichi	Matacoan	AGE	nekchom	nekchom	n e k tʃ o m	0.0			4 7 1 1 7 4	AXMBYN	NEKTUM	6	6.N.C 6.E.V 6.K.c 6.T.C 6.U.V 6.M.c	2.0 1.5 1.1 1.75 1.3 0.8	nektʃom	0			tn
10531	Wichi	Matacoan	AGE	anio	anio	a n i o	1.0	Spanish	año	7 4 7 7	XBYZ	ANIU	6	6.A.V 6.N.C 6.I.V 6.U.V	1.5 1.75 1.3 0.8	anio	0			fn
11804	Mapudungun	Araucanian	AGE	tripantu	tripantu	ʈʂ i p a n t u	0.0			2 7 1 7 4 1 7	AXBYMBZ	CIPANTY	2	2.C.C 2.I.V 2.P.C 2.A.V 2.N.c 2.T.C 2.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	ʈʂipantu	0			tn
74	Spanish	Indo-European	AIR	aire	aire	a i ɾ e				7 7 5 7	XYBZ	AIRE	5	5.A.V 5.I.V 5.R.C 5.E.V	1.5 1.3 1.75 0.8	aiɾe	0			
1824	Yaqui	Uto-Aztecan	AIR	jeeka	jeeka	j eː k a	0.0			6 7 1 7	AXBZ	JEKA	7	7.J.C 7.E.V 7.K.C 7.A.V	2.0 1.5 1.75 0.8	jeːka	0			tn
3261	ZinacantanTzotzil	Mayan	AIR	7ik’	7ik’	ʔ i kʼ	0.0			1 7 1	AXN	HIK	8	8.H.C 8.I.V 8.K.c	2.0 1.5 0.8	ʔikʼ	0			tn
4527	Qeqchi	Mayan	AIR	iq’	iq’	i qʼ	0.0			7 1	XN	IK	4	4.I.V 4.K.c	1.5 0.8	iqʼ	0			tn
6310	Otomi	Otomanguean	AIR	ndähi	ndähi	n d ɐ h i	0.0			4 1 7 3 7	ACYBZ	NTEHI	3	3.N.C 3.T.C 3.E.V 3.H.C 3.I.V	2.0 1.5 1.3 1.75 0.8	ndɐhi	0			tn
8526	ImbaburaQuechua	Quechuan	AIR	samay	samay	s a m a j	0.0			3 7 4 7 6	AXBYN	SAMAJ	1	1.S.C 1.A.V 1.M.C 1.A.V 1.J.c	2.0 1.5 1.75 1.3 0.8	samaj	0			tn
9684	Wichi	Matacoan	AIR	layalh	layalh	l a j a l̥	0.5			5 7 6 7 5	AXBYN	LAJAL	6	6.L.C 6.A.V 6.J.C 6.A.V 6.L.c	2.0 1.5 1.75 1.3 0.8	lajal̥	0			tn
10923	Mapudungun	Araucanian	AIR	kürüf	kürüf	k ɨ ɻ ɨ f	0.0			1 7 5 7 3	AXBYN	KIRIB	2	2.K.C 2.I.V 2.R.C 2.I.V 2.B.c	2.0 1.5 1.75 1.3 0.8	kɨɻɨf	0			tn
610	Spanish	Indo-European	ALCOHOL (FERMENTED DRINK)	bebida fermentada	bebida_fermentada	b e β i ð a + f ɛ ɾ m e n t a ð a				1 7 3 7 3 7 9 3 7 5 4 7 4 1 7 3 7	AXBYBZ_AXMBYMBYBZ	PEBIDA_BERMENTADA	5	5.P.C 5.E.V 5.B.C 5.I.V 5.D.C 5.A.V 5._._ 5.B.C 5.E.V 5.R.c 5.M.C 5.E.V 5.N.c 5.T.C 5.A.V 5.D.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 0.8	beβiða+fɛɾmentaða	0			
2291	Yaqui	Uto-Aztecan	ALCOHOL (FERMENTED DRINK)	ba’ajipo’okoim	ba’ajipo’okoim	b a ʔ a j i p o ʔ o k o i m	0.0			1 7 1 7 6 7 1 7 1 7 1 7 7 4	AXBYBYBYBYBYYN	PAHAJIPUHUKUIM	7	7.P.C 7.A.V 7.H.C 7.A.V 7.J.C 7.I.V 7.P.C 7.U.V 7.H.C 7.U.V 7.K.C 7.U.V 7.I.V 7.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.3 0.8	baʔajipoʔokoim	0			tn
5074	Qeqchi	Mayan	ALCOHOL (FERMENTED DRINK)	b’oj	b’oj	ɓ o x	0.0			1 7 3	AXN	PUG	4	4.P.C 4.U.V 4.G.c	2.0 1.5 0.8	ɓox	0			tn
5075	Qeqchi	Mayan	ALCOHOL (FERMENTED DRINK)	ani (2)	ani	a n i	0.0			7 4 7	XBZ	ANI	4	4.A.V 4.N.C 4.I.V	1.5 1.75 0.8	ani	0			tn
6939	Otomi	Otomanguean	ALCOHOL (FERMENTED DRINK)	sei	sei	s e i	0.0			3 7 7	AXZ	SEI	3	3.S.C 3.E.V 3.I.V	2.0 1.5 0.8	sei	0			tn
8907	ImbaburaQuechua	Quechuan	ALCOHOL (FERMENTED DRINK)	asua	asua	a s u a	0.0			7 3 7 7	XBYZ	ASYA	1	1.A.V 1.S.C 1.Y.V 1.A.V	1.5 1.75 1.3 0.8	asua	0			tn
10091	Wichi	Matacoan	ALCOHOL (FERMENTED DRINK)	hat’es	hat’es	h a t ʔ e s	0.0			3 7 1 1 7 3	AXMBYN	HATHES	6	6.H.C 6.A.V 6.T.c 6.H.C 6.E.V 6.S.c	2.0 1.5 1.1 1.75 1.3 0.8	hatʔes	1			tn
1236	Spanish	Indo-European	ALL	cada	cada	k a ð a				1 7 3 7	AXBZ	KADA	5	5.K.C 5.A.V 5.D.C 5.A.V	2.0 1.5 1.75 0.8	kaða	0			
1237	Spanish	Indo-European	ALL	todo	todo	t o ð o				1 7 3 7	AXBZ	TUDU	5	5.T.C 5.U.V 5.D.C 5.U.V	2.0 1.5 1.75 0.8	toðo	0			
2794	Yaqui	Uto-Aztecan	ALL	si’ime (2)	si’ime	s i ʔ i m e	0.0			3 7 1 7 4 7	AXBYBZ	SIHIME	7	7.S.C 7.I.V 7.H.C 7.I.V 7.M.C 7.E.V	2.0 1.5 1.75 1.3 1.75 0.8	siʔime	1			tn
4130	ZinacantanTzotzil	Mayan	ALL	kotol	kotol	k o t o l	0.0			1 7 1 7 5	AXBYN	KUTUL	8	8.K.C 8.U.V 8.T.C 8.U.V 8.L.c	2.0 1.5 1.75 1.3 0.8	kotol	0			tn
4131	ZinacantanTzotzil	Mayan	ALL	labal	labal	l a ɓ a l	0.0			5 7 1 7 5	AXBYN	LAPAL	8	8.L.C 8.A.V 8.P.C 8.A.V 8.L.c	2.0 1.5 1.75 1.3 0.8	laɓal	0			tn
5717	Qeqchi	Mayan	ALL	chi junil	chi_junil	tʃ i + x u n i l	0.0			1 7 9 3 7 4 7 5	AX_AXBYN	TI_GYNIL	4	4.T.C 4.I.V 4._._ 4.G.C 4.Y.V 4.N.C 4.I.V 4.L.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	tʃi+xunil	0			tn
5718	Qeqchi	Mayan	ALL	anchal	anchal	a n tʃ a l	0.0			7 4 1 7 5	XMBYN	ANTAL	4	4.A.V 4.N.c 4.T.C 4.A.V 4.L.c	1.5 1.1 1.75 1.3 0.8	antʃal	0			tn
5719	Qeqchi	Mayan	ALL	rek’	rek’	r e kʼ	0.0			5 7 1	AXN	REK	4	4.R.C 4.E.V 4.K.c	2.0 1.5 0.8	rekʼ	0			tn
7743	Otomi	Otomanguean	ALL	ga̲tho	ga̲tho	g ɔ θ o	0.0			1 7 3 7	AXBZ	KUDU	3	3.K.C 3.U.V 3.D.C 3.U.V	2.0 1.5 1.75 0.8	gɔθo	0			tn
7744	Otomi	Otomanguean	ALL	kadu̲	kadu̲	k a d u	1.0	Spanish	cada	1 7 1 7	AXBZ	KATY	3	3.K.C 3.A.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	kadu	0	Spanish	1236	tp
7745	Otomi	Otomanguean	ALL	ta̲t’i	ta̲t’i	t̪ ɔ t̪ʼ i	0.0			1 7 1 7	AXBZ	TUTI	3	3.T.C 3.U.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	t̪ɔt̪ʼi	0			tn
9296	ImbaburaQuechua	Quechuan	ALL	tukuy	tukuy	t u k u j	0.0			1 7 1 7 6	AXBYN	TYKYJ	1	1.T.C 1.Y.V 1.K.C 1.Y.V 1.J.c	2.0 1.5 1.75 1.3 0.8	tukuj	0			tn
10513	Wichi	Matacoan	ALL	nufwu	nufwu	n u fʷ u	0.0			4 7 3 7	AXBZ	NYBY	6	6.N.C 6.Y.V 6.B.C 6.Y.V	2.0 1.5 1.75 0.8	nufʷu	0			tn
11781	Mapudungun	Araucanian	ALL	kom	kom	k o m	0.0			1 7 4	AXN	KUM	2	2.K.C 2.U.V 2.M.c	2.0 1.5 0.8	kom	0			tn
1629	Spanish	Indo-European	ALLOW OR PERMIT	permitir	permitir	p ɛ ɾ m i t i ɾ				1 7 5 4 7 1 7 5	AXMBYBYN	PERMITIR	5	5.P.C 5.E.V 5.R.c 5.M.C 5.I.V 5.T.C 5.I.V 5.R.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	pɛɾmitiɾ	0			
1630	Spanish	Indo-European	ALLOW OR PERMIT	dejar	dejar	d e x a ɾ				1 7 3 7 5	AXBYN	TEGAR	5	5.T.C 5.E.V 5.G.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 0.8	dexaɾ	0			
1740	Spanish	Indo-European	ALTAR	altar	altar	a l t a ɾ				7 5 1 7 5	XMBYN	ALTAR	5	5.A.V 5.L.c 5.T.C 5.A.V 5.R.c	1.5 1.1 1.75 1.3 0.8	altaɾ	0			
3182	Yaqui	Uto-Aztecan	ALTAR	altaar	altaar	a l t aː r	1.0	Spanish	altar	7 5 1 7 5	XMBYN	ALTAR	7	7.A.V 7.L.c 7.T.C 7.A.V 7.R.c	1.5 1.1 1.75 1.3 0.8	altaːr	0	Spanish	1740	tp
4445	ZinacantanTzotzil	Mayan	ALTAR	7altal	7altal	ʔ a l t a l	1.0	Spanish	altar	1 7 5 1 7 5	AXMBYN	HALTAL	8	8.H.C 8.A.V 8.L.c 8.T.C 8.A.V 8.L.c	2.0 1.5 1.1 1.75 1.3 0.8	ʔaltal	0	Spanish	1740	tp
6215	Qeqchi	Mayan	ALTAR	artal	artal	a ɾ t a l	1.0	Spanish	altar	7 5 1 7 5	XMBYN	ARTAL	4	4.A.V 4.R.c 4.T.C 4.A.V 4.L.c	1.5 1.1 1.75 1.3 0.8	aɾtal	0	Spanish	1740	tp
8442	Otomi	Otomanguean	ALTAR	ntsaya jwä	ntsaya_jwä	n ts a j a + xʷ ɐ	0.0			4 2 7 6 7 9 3 7	ACYBZ_AX	NCAJA_GE	3	3.N.C 3.C.C 3.A.V 3.J.C 3.A.V 3._._ 3.G.C 3.E.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5	ntsaja+xʷɐ	0			tn
8443	Otomi	Otomanguean	ALTAR	tsita	tsita	ts i t̪ a	0.0			2 7 1 7	AXBZ	CITA	3	3.C.C 3.I.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	tsit̪a	1			tn
8444	Otomi	Otomanguean	ALTAR	ata	ata	a t̪ a	1.0	Spanish	altar	7 1 7	XBZ	ATA	3	3.A.V 3.T.C 3.A.V	1.5 1.75 0.8	at̪a	0			fn
9622	ImbaburaQuechua	Quechuan	ALTAR	altar	altar	a l t a ɾ	1.0	Spanish	altar	7 5 1 7 5	XMBYN	ALTAR	1	1.A.V 1.L.c 1.T.C 1.A.V 1.R.c	1.5 1.1 1.75 1.3 0.8	altaɾ	0	Spanish	1740	tp
10843	Wichi	Matacoan	ALTAR	altal	altal	a l t a l	1.0	Spanish	altar	7 5 1 7 5	XMBYN	ALTAL	6	6.A.V 6.L.c 6.T.C 6.A.V 6.L.c	1.5 1.1 1.75 1.3 0.8	altal	0	Spanish	1740	tp
1293	Spanish	Indo-European	ALWAYS	siempre	siempre	s j e m p ɾ e				3 6 7 4 1 5 7	ACXMBCZ	SJEMPRE	5	5.S.C 5.J.C 5.E.V 5.M.c 5.P.C 5.R.C 5.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	sjempɾe	0			
2839	Yaqui	Uto-Aztecan	ALWAYS	jiba	jiba	j i b a	0.0			6 7 1 7	AXBZ	JIPA	7	7.J.C 7.I.V 7.P.C 7.A.V	2.0 1.5 1.75 0.8	jiba	1			tn
2840	Yaqui	Uto-Aztecan	ALWAYS	chikti	chikti	tʃ i k t i	0.0			1 7 1 1 7	AXMBZ	TIKTI	7	7.T.C 7.I.V 7.K.c 7.T.C 7.I.V	2.0 1.5 1.1 1.75 0.8	tʃikti	0			tn
4165	ZinacantanTzotzil	Mayan	ALWAYS	sempre	sempre	s e m p ɾ e	1.0	Spanish	siempre	3 7 4 1 5 7	AXMBCZ	SEMPRE	8	8.S.C 8.E.V 8.M.c 8.P.C 8.R.C 8.E.V	2.0 1.5 1.1 1.75 1.5 0.8	sempɾe	0	Spanish	1293	tp
5796	Qeqchi	Mayan	ALWAYS	junelik	junelik	x u n e l i kʰ	0.0			3 7 4 7 5 7 1	AXBYBYN	GYNELIK	4	4.G.C 4.Y.V 4.N.C 4.E.V 4.L.C 4.I.V 4.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	xunelikʰ	0			tn
7823	Otomi	Otomanguean	ALWAYS	zäntho	zäntho	z ɐ n θ o	0.0			3 7 4 3 7	AXMBZ	SENDU	3	3.S.C 3.E.V 3.N.c 3.D.C 3.U.V	2.0 1.5 1.1 1.75 0.8	zɐnθo	0			tn
7824	Otomi	Otomanguean	ALWAYS	(n)zäm'bu̲	(n)zäm'bu̲	n z ɐ m ˀb u	0.0			4 3 7 4 1 7	ACYMBZ	NSEMPY	3	3.N.C 3.S.C 3.E.V 3.M.c 3.P.C 3.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	nzɐmˀbu	0			tn
9331	ImbaburaQuechua	Quechuan	ALWAYS	simpri	simpri	s i m b ɾ i	1.0	Spanish	siempre	3 7 4 1 5 7	AXMBCZ	SIMPRI	1	1.S.C 1.I.V 1.M.c 1.P.C 1.R.C 1.I.V	2.0 1.5 1.1 1.75 1.5 0.8	simbɾi	0	Spanish	1293	tp
11821	Mapudungun	Araucanian	ALWAYS	rumel	rumel	ɻ u m e l	0.0			5 7 4 7 5	AXBYN	RYMEL	2	2.R.C 2.Y.V 2.M.C 2.E.V 2.L.c	2.0 1.5 1.75 1.3 0.8	ɻumel	0			tn
1689	Spanish	Indo-European	AMBUSH	acechar	acechar	a s e tʃ a ɾ				7 3 7 1 7 5	XBYBYN	ASETAR	5	5.A.V 5.S.C 5.E.V 5.T.C 5.A.V 5.R.c	1.5 1.75 1.3 1.75 1.3 0.8	asetʃaɾ	0			
1690	Spanish	Indo-European	AMBUSH	emboscar	emboscar	e m b o s k a ɾ				7 4 1 7 3 1 7 5	XMBYMBYN	EMPUSKAR	5	5.E.V 5.M.c 5.P.C 5.U.V 5.S.c 5.K.C 5.A.V 5.R.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	emboskaɾ	0			
3137	Yaqui	Uto-Aztecan	AMBUSH	bo’o yejteria	bo’o_yejteria	b o ʔ o + j e j t e r i a	0.0			1 7 1 7 9 6 7 6 1 7 5 7 7	AXBZ_AXMBYBYZ	PUHU_JEJTERIA	7	7.P.C 7.U.V 7.H.C 7.U.V 7._._ 7.J.C 7.E.V 7.J.c 7.T.C 7.E.V 7.R.C 7.I.V 7.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	boʔo+jejteria	0			tn
8369	Otomi	Otomanguean	AMBUSH	nt’ä	nt’ä	n t̪ʼ ɐ	0.0			4 1 7	ACZ	NTE	3	3.N.C 3.T.C 3.E.V	2.0 1.5 0.8	nt̪ʼɐ	0			tn
8370	Otomi	Otomanguean	AMBUSH	nu (3)	nu	n u	0.0			4 7	AX	NY	3	3.N.C 3.Y.V	2.0 1.5	nu	1			tn
12071	Mapudungun	Araucanian	AMBUSH	lloftun	lloftun	ʎ o f t u n	0.0			5 7 3 1 7 4	AXMBYN	LUBTYN	2	2.L.C 2.U.V 2.B.c 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʎoftun	0			tn
156	Spanish	Indo-European	ANCESTORS	antepasados	antepasados	a n t e p a s a ð o s				7 4 1 7 1 7 3 7 3 7 3	XMBYBYBYBYN	ANTEPASADUS	5	5.A.V 5.N.c 5.T.C 5.E.V 5.P.C 5.A.V 5.S.C 5.A.V 5.D.C 5.U.V 5.S.c	1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	antepasaðos	0			
1911	Yaqui	Uto-Aztecan	ANCESTORS	yo’owe ~ yoowe	yo’owe	j o ʔ o w e	0.0			6 7 1 7 6 7	AXBYBZ	JUHUWE	7	7.J.C 7.U.V 7.H.C 7.U.V 7.W.C 7.E.V	2.0 1.5 1.75 1.3 1.75 0.8	joʔowe	0			tn
3330	ZinacantanTzotzil	Mayan	ANCESTORS	7antivo	7antivo	ʔ a n t i v o	1.0	Spanish	antiguo	1 7 4 1 7 3 7	AXMBYBZ	HANTIBU	8	8.H.C 8.A.V 8.N.c 8.T.C 8.I.V 8.B.C 8.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʔantivo	0			fn
4612	Qeqchi	Mayan	ANCESTORS	xe’toon	xe’toon	ʃ e ʔ t oː n	0.0			3 7 1 1 7 4	AXMBYN	SEHTUN	4	4.S.C 4.E.V 4.H.c 4.T.C 4.U.V 4.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃeʔtoːn	0			tn
6407	Otomi	Otomanguean	ANCESTORS	mbo̲xita	mbo̲xita	m b ə x i t̪ a	0.0			4 1 7 3 7 1 7	ACYBYBZ	MPEGITA	3	3.M.C 3.P.C 3.E.V 3.G.C 3.I.V 3.T.C 3.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	mbəxit̪a	0			tn
8590	ImbaburaQuechua	Quechuan	ANCESTORS	ñaupa runakuna	ñaupa_runakuna	ɲ a u p a + ɾ u n a k u n a	0.0			4 7 7 1 7 9 5 7 4 7 1 7 4 7	AXYBZ_AXBYBYBZ	NAYPA_RYNAKYNA	1	1.N.C 1.A.V 1.Y.V 1.P.C 1.A.V 1._._ 1.R.C 1.Y.V 1.N.C 1.A.V 1.K.C 1.Y.V 1.N.C 1.A.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɲaupa+ɾunakuna	0			tn
9743	Wichi	Matacoan	ANCESTORS	pajchehen	pajchehen	p a x tʃ e h e n	0.0			1 7 3 1 7 3 7 4	AXMBYBYN	PAGTEHEN	6	6.P.C 6.A.V 6.G.c 6.T.C 6.E.V 6.H.C 6.E.V 6.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	paxtʃehen	0			tn
11026	Mapudungun	Araucanian	ANCESTORS	kwifike che yem	kwifike_che_yem	k w i f i k e + tʃ e + y e m	0.0			1 6 7 3 7 1 7 9 1 7 9 7 7 4	ACXBYBZ_AX_XYN	KWIBIKE_TE_YEM	2	2.K.C 2.W.C 2.I.V 2.B.C 2.I.V 2.K.C 2.E.V 2._._ 2.T.C 2.E.V 2._._ 2.Y.V 2.E.V 2.M.c	2.0 1.5 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 0.0 1.5 1.3 0.8	kwifike+tʃe+yem	0			tn
1040	Spanish	Indo-European	ANCHOR	ancla	ancla	a n k l a				7 4 1 5 7	XMBCZ	ANKLA	5	5.A.V 5.N.c 5.K.C 5.L.C 5.A.V	1.5 1.1 1.75 1.5 0.8	ankla	0			
2632	Yaqui	Uto-Aztecan	ANCHOR	amklam	amklam	a m k l a m	1.0	Spanish	ancla	7 4 1 5 7 4	XMBCYN	AMKLAM	7	7.A.V 7.M.c 7.K.C 7.L.C 7.A.V 7.M.c	1.5 1.1 1.75 1.5 1.3 0.8	amklam	0	Spanish	1040	tp
10370	Wichi	Matacoan	ANCHOR	walku katmek	walku_katmek	w a l k u + k a t m e k	1.0	Spanish	barco	6 7 5 1 7 9 1 7 1 4 7 1	AXMBZ_AXBCYN	WALKY_KATMEK	6	6.W.C 6.A.V 6.L.c 6.K.C 6.Y.V 6._._ 6.K.C 6.A.V 6.T.C 6.M.C 6.E.V 6.K.c	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 1.5 1.3 0.8	walku+katmek	0			fn
1527	Spanish	Indo-European	AND	y	y	i				7	X	I	5	5.I.V	1.5	i	0			
3020	Yaqui	Uto-Aztecan	AND	into	into	i n t o	0.0			7 4 1 7	XMBZ	INTU	7	7.I.V 7.N.c 7.T.C 7.U.V	1.5 1.1 1.75 0.8	into	0			tn
4325	ZinacantanTzotzil	Mayan	AND	7i	7i	ʔ i	0.5			1 7	AX	HI	8	8.H.C 8.I.V	2.0 1.5	ʔi	0			tn
6024	Qeqchi	Mayan	AND	ut	ut	u tʰ	0.0			7 1	XN	YT	4	4.Y.V 4.T.c	1.5 0.8	utʰ	0			tn
8129	Otomi	Otomanguean	AND	ne (3)	ne	n e	0.0			4 7	AX	NE	3	3.N.C 3.E.V	2.0 1.5	ne	1			tn
9492	ImbaburaQuechua	Quechuan	AND	-pash	-pash	p a ʃ	0.0			1 7 3	AXN	PAS	1	1.P.C 1.A.V 1.S.c	2.0 1.5 0.8	paʃ	0			tn
10710	Wichi	Matacoan	AND	wet	wet	w e t	0.0			6 7 1	AXN	WET	6	6.W.C 6.E.V 6.T.c	2.0 1.5 0.8	wet	0			tn
11979	Mapudungun	Araucanian	AND	ka	ka	k a	0.0			1 7	AX	KA	2	2.K.C 2.A.V	2.0 1.5	ka	0			tn
1431	Spanish	Indo-European	ANGER	enojo	enojo	e n o x o				7 4 7 3 7	XBYBZ	ENUGU	5	5.E.V 5.N.C 5.U.V 5.G.C 5.U.V	1.5 1.75 1.3 1.75 0.8	enoxo	0			
1432	Spanish	Indo-European	ANGER	ira	ira	i ɾ a				7 5 7	XBZ	IRA	5	5.I.V 5.R.C 5.A.V	1.5 1.75 0.8	iɾa	0			
1433	Spanish	Indo-European	ANGER	rabia	rabia	r a β j a				5 7 3 6 7	AXBCZ	RABJA	5	5.R.C 5.A.V 5.B.C 5.J.C 5.A.V	2.0 1.5 1.75 1.5 0.8	raβja	0			
2952	Yaqui	Uto-Aztecan	ANGER	omtia	omtia	o m t i a	0.0			7 4 1 7 7	XMBYZ	UMTIA	7	7.U.V 7.M.c 7.T.C 7.I.V 7.A.V	1.5 1.1 1.75 1.3 0.8	omtia	0			tn
4265	ZinacantanTzotzil	Mayan	ANGER	k’ak’al	k’ak’al	kʼ a kʼ a l	0.0			1 7 1 7 5	AXBYN	KAKAL	8	8.K.C 8.A.V 8.K.C 8.A.V 8.L.c	2.0 1.5 1.75 1.3 0.8	kʼakʼal	1			tn
5938	Qeqchi	Mayan	ANGER	waxerk	waxerk	w a ʃ e ɾ kʰ	0.0			6 7 3 7 5 1	AXBYLN	WASERK	4	4.W.C 4.A.V 4.S.C 4.E.V 4.R.c 4.K.c	2.0 1.5 1.75 1.3 1.1 0.8	waʃeɾkʰ	0			tn
5939	Qeqchi	Mayan	ANGER	josq'il	josq'il	x o s qʼ i l	0.0			3 7 3 1 7 5	AXMBYN	GUSKIL	4	4.G.C 4.U.V 4.S.c 4.K.C 4.I.V 4.L.c	2.0 1.5 1.1 1.75 1.3 0.8	xosqʼil	0			tn
5940	Qeqchi	Mayan	ANGER	po'jik	po'jik	p o ʔ x i kʰ	0.0			1 7 1 3 7 1	AXBCYN	PUHGIK	4	4.P.C 4.U.V 4.H.C 4.G.C 4.I.V 4.K.c	2.0 1.5 1.75 1.5 1.3 0.8	poʔxikʰ	0			tn
7998	Otomi	Otomanguean	ANGER	(mbo̲)kwe̲	(mbo̲)kwe̲	m b ə kʷ æ	0.0			4 1 7 1 7	ACYBZ	MPEKE	3	3.M.C 3.P.C 3.E.V 3.K.C 3.E.V	2.0 1.5 1.3 1.75 0.8	mbəkʷæ	0			tn
9432	ImbaburaQuechua	Quechuan	ANGER	fiña (1)	fiña	ɸ i ɲ a	0.0			3 7 4 7	AXBZ	BINA	1	1.B.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	ɸiɲa	0			tn
