ID	DOCULECT	FAMILY	CONCEPT_NAME	CONCEPT	VALUE	FORM	TOKENS	BORROWED	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	AUTOCOGID	AUTOBORID
3263	Spanish	Indo-European	announce	ANNOUNCE	anunciar	anunciar	a n u n s j a ɾ					1234	15
3264	Spanish	Indo-European	announce	ANNOUNCE	avisar	avisar	a β i s a ɾ					1251	0
4749	Yaqui	Uto-Aztecan	announce	ANNOUNCE	anunsiaroa	anunsiaroa	a n u n s i a r o a	True	1.0	Spanish	anunciar	10536	15
4750	Yaqui	Uto-Aztecan	announce	ANNOUNCE	tejwa	tejwa	t e j w a	False	0.0			10537	0
6056	ZinacantanTzotzil	Mayan	announce	ANNOUNCE	7al	7al	ʔ a l	False	0.0			4766	0
7757	Qeqchi	Mayan	announce	ANNOUNCE	esilank	esilank	e s i l a n kʰ	False	0.0			4765	0
9906	Otomi	Otomanguean	announce	ANNOUNCE	no̲ni	no̲ni	n ə n i	False	0.0			7461	0
9907	Otomi	Otomanguean	announce	ANNOUNCE	bembi	bembi	b e m b i	False	0.0			7462	0
11218	ImbaburaQuechua	Quechuan	announce	ANNOUNCE	billana	billana	b i ʒ a n a	False	0.0			9374	0
12438	Wichi	Matacoan	announce	ANNOUNCE	ifwelhlhi	ifwelhlhi	i fʷ e l̥ + l̥ i	False	0.0			3537	0
13705	Mapudungun	Araucanian	announce	ANNOUNCE	wülzungun	wülzungun	w ɨ l z u ŋ u n	False	0.0			17	0
1488	Portuguese	Indo-European	answer	ANSWER	responder	responder	ʁ e ʃ p õ d e ʁ					1252	0
3250	Spanish	Indo-European	answer	ANSWER	contestar	contestar	k o n t ɛ s t a ɾ					1236	0
3251	Spanish	Indo-European	answer	ANSWER	responder	responder	r ɛ s p o n d ɛ ɾ					1236	0
4738	Yaqui	Uto-Aztecan	answer	ANSWER	yoopna	yoopna	j oː p n a	False	0.0			10538	0
6043	ZinacantanTzotzil	Mayan	answer	ANSWER	tak’	tak’	t a kʼ	False	0.0			4767	0
7747	Qeqchi	Mayan	answer	ANSWER	chaq'b'enk	chaq'b'enk	tʃ a qʼ ɓ e n kʰ	False	0.0			4474	0
7748	Qeqchi	Mayan	answer	ANSWER	sumenk	sumenk	s u m e n kʰ	False	0.0			4769	0
9884	Otomi	Otomanguean	answer	ANSWER	thädi	thädi	θ ɐ d i	False	0.0			7463	0
9885	Otomi	Otomanguean	answer	ANSWER	thäti	thäti	θ ɐ t̪ i	False	0.0			7029	0
9886	Otomi	Otomanguean	answer	ANSWER	kots'i	kots'i	k o tsʼ i	False	0.0			7465	0
11208	ImbaburaQuechua	Quechuan	answer	ANSWER	kutichina	kutichina	k u t i tʃ i n a	False	0.0			9375	0
12426	Wichi	Matacoan	answer	ANSWER	nichelhu	nichelhu	n i tʃ e lˠ u	False	0.0			3538	0
13697	Mapudungun	Araucanian	answer	ANSWER	wiñolzungun	wiñolzungun	w i ɲ o l z u ŋ u n	False	0.0			18	0
285	Portuguese	Indo-European	ant	ANT	formiga	formiga	f o ʁ m i ɡ ɐ					1253	0
1980	Spanish	Indo-European	ant	ANT	hormiga	hormiga	o ɾ m i ɣ a					1237	0
3696	Yaqui	Uto-Aztecan	ant	ANT	eeye	eeye	eː j e	False	0.0			10539	0
5105	ZinacantanTzotzil	Mayan	ant	ANT	shinich	shinich	ʃ i n i tʃʰ	False	0.0			4770	0
6414	Qeqchi	Mayan	ant	ANT	sank	sank	s a n kʰ	False	0.0			4476	0
8277	Otomi	Otomanguean	ant	ANT	xäju̲	xäju̲	x ɐ x u	False	0.0			7466	0
10359	ImbaburaQuechua	Quechuan	ant	ANT	añanku	añanku	a ɲ a ŋ g u	False	0.0			9376	0
11524	Wichi	Matacoan	ant	ANT	siwanhas	siwanhas	s i w a n̥ a s	False	0.0			3539	0
12807	Mapudungun	Araucanian	ant	ANT	kollella	kollella	k o ʎ e ʎ a	False	0.0			19	0
876	Portuguese	Indo-European	anvil	ANVIL	bigorna	bigorna	b i ɡ ɔ ʁ n ɐ					1254	0
2586	Spanish	Indo-European	anvil	ANVIL	yunque	yunque	ɟ ʝ u n k e					1255	0
9009	Otomi	Otomanguean	anvil	ANVIL	nt'u̲xu̲bo̲jä	nt'u̲xu̲bo̲jä	n t̪ʼ u x u b ə x ɐ	False	0.0			7467	0
1364	Portuguese	Indo-European	anxiety	ANXIETY	ansiedade	ansiedade	ɐ̃ s i e d a dʒ i					1256	0
1365	Portuguese	Indo-European	anxiety	ANXIETY	preocupação	preocupação	p ɾ i o k u p a s ɐ̃ũ					1258	0
3103	Spanish	Indo-European	anxiety	ANXIETY	ansiedad	ansiedad	a n s j e ð a ð					1240	0
3104	Spanish	Indo-European	anxiety	ANXIETY	angustia	angustia	a n g u s t j a					1259	0
3105	Spanish	Indo-European	anxiety	ANXIETY	preocupación	preocupación	p ɾ e o k u p a s j o n					1241	0
4627	Yaqui	Uto-Aztecan	anxiety	ANXIETY	jiokot ea	jiokot_ea	j i o k o t + e a	False	0.0			10540	0
5943	ZinacantanTzotzil	Mayan	anxiety	ANXIETY	k’op 7o7on	k’op_7o7on	kʼ o p + ʔ o ʔ o n	False	0.0			4772	0
7612	Qeqchi	Mayan	anxiety	ANXIETY	yot'ik	yot'ik	j o tʼ i kʰ	False	0.0			4771	0
9673	Otomi	Otomanguean	anxiety	ANXIETY	dumu̲i	dumu̲i	d u m u i	False	0.0			7468	0
11108	ImbaburaQuechua	Quechuan	anxiety	ANXIETY	llaki	llaki	ʒ a k i	False	0.0			9377	0
12323	Wichi	Matacoan	anxiety	ANXIETY	nitichunlhi	nitichunlhi	n i t i tʃ u n lˠ i	False	0.0			3540	0
13593	Mapudungun	Araucanian	anxiety	ANXIETY	weñangkün	weñangkün	w e ɲ a ŋ k ɨ n	False	0.0			20	0
968	Portuguese	Indo-European	approach	APPROACH	aproximar	aproximar	a p ɾ o s i m a ʁ					1260	0
2684	Spanish	Indo-European	approach	APPROACH	acercarse	acercarse	a s ɛ ɾ k a ɾ s e					1261	0
2685	Spanish	Indo-European	approach	APPROACH	aproximarse	aproximarse	a p ɾ o k s i m a ɾ s e					1243	0
4279	Yaqui	Uto-Aztecan	approach	APPROACH	rukte	rukte	r u k t e	False	0.0			10541	0
4280	Yaqui	Uto-Aztecan	approach	APPROACH	rukta	rukta	r u k t a	False	0.0			9992	0
5652	ZinacantanTzotzil	Mayan	approach	APPROACH	nopoj	nopoj	n o p o ħ	False	0.0			4774	0
7142	Qeqchi	Mayan	approach	APPROACH	haye'k	haye'k	h a j e ʔ kʰ	False	0.0			4773	0
7143	Qeqchi	Mayan	approach	APPROACH	nach'o'k	nach'o'k	n a tʃʼ o ʔ kʰ	False	0.0			4479	0
7144	Qeqchi	Mayan	approach	APPROACH	jeqonk	jeqonk	x e q o n kʰ	False	0.0			4776	0
7145	Qeqchi	Mayan	approach	APPROACH	jiqe'k	jiqe'k	x i q e ʔ kʰ	False	0.0			4481	0
7146	Qeqchi	Mayan	approach	APPROACH	jilonk	jilonk	x i l o n kʰ	False	0.0			4481	0
9142	Otomi	Otomanguean	approach	APPROACH	kwat'i	kwat'i	kʷ a t̪ʼ i	False	0.0			7469	0
10828	ImbaburaQuechua	Quechuan	approach	APPROACH	kayllayana	kayllayana	k a j ʒ a j a n a	False	0.0			9378	0
12025	Wichi	Matacoan	approach	APPROACH	yomwhoye	yomwhoye	y o m w̥ o j e	False	0.0			3541	0
13305	Mapudungun	Araucanian	approach	APPROACH	fülkonün	fülkonün	f ɨ l k o n ɨ n	False	0.0			21	0
13306	Mapudungun	Araucanian	approach	APPROACH	püllekonün	püllekonün	p ɨ ʎ e k o n ɨ n	False	0.0			21	0
730	Portuguese	Indo-European	arch	ARCH	arco	arco	a ʁ k u					1262	16
2420	Spanish	Indo-European	arch	ARCH	arco	arco	a ɾ k o					1245	16
4084	Yaqui	Uto-Aztecan	arch	ARCH	arko	arko	a r k o	True	1.0	Spanish	arco	10542	16
5477	ZinacantanTzotzil	Mayan	arch	ARCH	7alku7	7alku7	ʔ a l k u ʔ	True	1.0	Spanish	arco	4777	0
6875	Qeqchi	Mayan	arch	ARCH	arko	arko	a ɾ k o	True	1.0	Spanish	arco	4482	16
8773	Otomi	Otomanguean	arch	ARCH	nsä'mi	nsä'mi	ⁿs ɐ ˀm i	False	0.0			7470	0
8774	Otomi	Otomanguean	arch	ARCH	arko	arko	a r k o	True	1.0	Spanish	arco	7471	16
10668	ImbaburaQuechua	Quechuan	arch	ARCH	arku	arku	a ɾ k u	True	1.0	Spanish	arco	9379	16
367	Portuguese	Indo-European	arm	ARM	braço	braço	b ɾ a s u					1263	0
2063	Spanish	Indo-European	arm	ARM	brazo	brazo	b ɾ a s o					1246	0
3774	Yaqui	Uto-Aztecan	arm	ARM	mamam	mamam	m a m a m	False	0.0			10543	0
5188	ZinacantanTzotzil	Mayan	arm	ARM	k’obol	k’obol	kʼ o ɓ o l	False	0.0			4779	0
6510	Qeqchi	Mayan	arm	ARM	tel	tel	t e l	False	0.0			4778	0
8364	Otomi	Otomanguean	arm	ARM	'ye̲	'ye̲	ˀj æ	False	0.0			7472	0
10427	ImbaburaQuechua	Quechuan	arm	ARM	rigra	rigra	ʐ i g ɾ a	False	0.0			9380	0
11607	Wichi	Matacoan	arm	ARM	totkwey	totkwey	t o t kʷ e j	False	0.0			3542	0
12879	Mapudungun	Araucanian	arm	ARM	lipang	lipang	l i p a ŋ	False	0.0			22	0
1587	Portuguese	Indo-European	armour	ARMOUR	armadura	armadura	a ʁ m a d u ɾ ɐ					1264	17
3353	Spanish	Indo-European	armour	ARMOUR	armadura	armadura	a ɾ m a ð u ɾ a					1247	17
7829	Qeqchi	Mayan	armour	ARMOUR	ch’iich’	ch’iich’	tʃʼ iː tʃʼ	False	0.0			4780	0
10020	Otomi	Otomanguean	armour	ARMOUR	nt'u̲t'i	nt'u̲t'i	n t̪ʼ u t̪ʼ i	False	0.0			7473	0
10021	Otomi	Otomanguean	armour	ARMOUR	nthoki	nthoki	n θ o k i	False	0.0			7474	0
10022	Otomi	Otomanguean	armour	ARMOUR	nxo̲ge	nxo̲ge	n x ə g e	False	0.0			7475	0
11265	ImbaburaQuechua	Quechuan	armour	ARMOUR	armadura	armadura	a ɾ m a d u ɾ a	True	1.0	Spanish	armadura	9381	17
12494	Wichi	Matacoan	armour	ARMOUR	lakatshayajput	lakatshayajput	l a k a tsʰ a j a x p u t	False	0.0			3543	0
368	Portuguese	Indo-European	armpit	ARMPIT	axila	axila	a k s i l ɐ					1265	0
369	Portuguese	Indo-European	armpit	ARMPIT	sovaco	sovaco	s o v a k u					1266	18
2064	Spanish	Indo-European	armpit	ARMPIT	sobaco	sobaco	s o β a k o					1249	18
2065	Spanish	Indo-European	armpit	ARMPIT	axila	axila	a k s i l a					1248	0
3775	Yaqui	Uto-Aztecan	armpit	ARMPIT	seekam	seekam	s eː k a m	False	0.0			10544	0
5189	ZinacantanTzotzil	Mayan	armpit	ARMPIT	lotz’opil	lotz’opil	l o tsʼ o p i l	False	0.0			4782	0
6511	Qeqchi	Mayan	armpit	ARMPIT	sa’ tel	sa’_tel	s a ʔ + t e l	False	0.0			4781	0
8365	Otomi	Otomanguean	armpit	ARMPIT	kaxjo	kaxjo	k a x x o	False	0.0			7476	0
10428	ImbaburaQuechua	Quechuan	armpit	ARMPIT	subaku	subaku	s u b a k u	True	1.0	Spanish	sobaco	9382	18
11608	Wichi	Matacoan	armpit	ARMPIT	towilisch’u	towilisch’u	t o w i l i s tʃ ʔ u	False	0.0			3544	0
12880	Mapudungun	Araucanian	armpit	ARMPIT	puñpuya	puñpuya	p u ɲ p u y a	False	0.0			23	0
1571	Portuguese	Indo-European	army	ARMY	exército	exército	i z ɛ ʁ s i t u					1267	19
3339	Spanish	Indo-European	army	ARMY	ejército	ejército	e x ɛ ɾ s i t o					1250	19
3340	Spanish	Indo-European	army	ARMY	tropas	tropas	t ɾ o p a s					1269	20
4801	Yaqui	Uto-Aztecan	army	ARMY	troopa	troopa	t r oː p a	True	1.0	Spanish	tropa	10545	20
7815	Qeqchi	Mayan	army	ARMY	soldaa, sola	soldaa	s o l d aː	True	1.0	Spanish	soldado	4783	0
10003	Otomi	Otomanguean	army	ARMY	ejersito	ejersito	e x e r s i t̪ o	True	1.0	Spanish	ejercito	7477	19
10004	Otomi	Otomanguean	army	ARMY	tropa	tropa	t̪ r o p a	True	1.0	Spanish	tropa	7478	20
10005	Otomi	Otomanguean	army	ARMY	hmunts'u̲sundado	hmunts'u̲sundado	h m u n tsʼ u s u n d a d o	True	1.0	Spanish	soldado	7479	0
11259	ImbaburaQuechua	Quechuan	army	ARMY	aukakuna	aukakuna	a u k a k u n a	False	0.0			9383	0
12482	Wichi	Matacoan	army	ARMY	nifwutaj	nifwutaj	n i fʷ u t a x	False	0.0			3545	0
967	Portuguese	Indo-European	arrive	ARRIVE	chegar	chegar	ʃ e ɡ a ʁ					1270	0
2682	Spanish	Indo-European	arrive	ARRIVE	llegar	llegar	ɟ ʝ e ɣ a ɾ					1252	0
2683	Spanish	Indo-European	arrive	ARRIVE	alcanzar	alcanzar	a l k a n s a ɾ					1272	0
4278	Yaqui	Uto-Aztecan	arrive	ARRIVE	jajame	jajame	j a j a m e	False	0.0			10546	0
5649	ZinacantanTzotzil	Mayan	arrive	ARRIVE	yul	yul	j u l	False	0.0			4785	0
5650	ZinacantanTzotzil	Mayan	arrive	ARRIVE	k’ot	k’ot	kʼ o tʰ	False	0.0			4787	0
5651	ZinacantanTzotzil	Mayan	arrive	ARRIVE	tal	tal	t a l	False	0.0			4788	0
7140	Qeqchi	Mayan	arrive	ARRIVE	k'ulunk	k'ulunk	k ʔ u l u n kʰ	False	0.0			4784	0
7141	Qeqchi	Mayan	arrive	ARRIVE	hulak	hulak	h u l a kʰ	False	0.0			4492	0
9137	Otomi	Otomanguean	arrive	ARRIVE	tso̲ho̲ (2)	tso̲ho̲	ts ə h ə	False	0.0			7480	0
9138	Otomi	Otomanguean	arrive	ARRIVE	tso̲kwa	tso̲kwa	ts ə kʷ a	False	0.0			7045	0
9139	Otomi	Otomanguean	arrive	ARRIVE	tso̲ni	tso̲ni	ts ə n i	False	0.0			7045	0
9140	Otomi	Otomanguean	arrive	ARRIVE	tso̲t'e	tso̲t'e	ts ə t̪ʼ e	False	0.0			7045	0
9141	Otomi	Otomanguean	arrive	ARRIVE	tso̲ts'e	tso̲ts'e	ts ə tsʼ e	False	0.0			7045	0
10827	ImbaburaQuechua	Quechuan	arrive	ARRIVE	chayana	chayana	tʃ a j a n a	False	0.0			9384	0
12024	Wichi	Matacoan	arrive	ARRIVE	yomey (1)	yomey	y o m e j	False	0.0			3546	0
13304	Mapudungun	Araucanian	arrive	ARRIVE	puwün	puwün	p u w ɨ n	False	0.0			24	0
1581	Portuguese	Indo-European	arrow	ARROW	flecha	flecha	f l e ʃ ɐ					1273	0
3348	Spanish	Indo-European	arrow	ARROW	flecha	flecha	f l e tʃ a					1254	21
4808	Yaqui	Uto-Aztecan	arrow	ARROW	kuta juiwam	kuta_juiwam	k u t a + j u i w a m	False	0.0			10547	0
6097	ZinacantanTzotzil	Mayan	arrow	ARROW	p’ilom te7	p’ilom_te7	pʼ i l o m + t e ʔ	False	0.0			4790	0
7825	Qeqchi	Mayan	arrow	ARROW	simaj	simaj	s i m a x	False	0.0			4789	0
7826	Qeqchi	Mayan	arrow	ARROW	tzimaj	tzimaj	t z i m a x	False	0.0			4494	0
10016	Otomi	Otomanguean	arrow	ARROW	mfit'i	mfit'i	m f i t̪ʼ i	False	0.0			7481	0
12491	Wichi	Matacoan	arrow	ARROW	lutek	lutek	l u t e k	False	0.0			3547	21
13744	Mapudungun	Araucanian	arrow	ARROW	pülki	pülki	p ɨ l k i	False	0.0			25	0
1650	Portuguese	Indo-European	arson	ARSON	incêndio culposo	incêndio_culposo	ĩ s ẽ d j u + k uu p ɔ z u					1274	0
3415	Spanish	Indo-European	arson	ARSON	incendio premeditado	incendio_premeditado	i n s e n d j o + p ɾ e m e ð i t a ð o					1275	0
4859	Yaqui	Uto-Aztecan	arson	ARSON	ju’unakteka jittaji	ju’unakteka_jittaji	j u ʔ u n a k t e k a + j i t t a j i	False	0.0			10548	0
10115	Otomi	Otomanguean	arson	ARSON	nzät'i ts'u̲ ar mu̲i	nzät'i_ts'u̲_ar_mu̲i	n z ɐ t̪ʼ i + tsʼ u + a r + m u i	False	0.0			7482	0
11299	ImbaburaQuechua	Quechuan	arson	ARSON	rupachina (2)	rupachina	ʐ u p a tʃ i n a	False	0.0			9385	0
12522	Wichi	Matacoan	arson	ARSON	tiwenhu	tiwenhu	t i w e n̥ u	False	0.0			3548	0
13774	Mapudungun	Araucanian	arson	ARSON	lüftukun	lüftukun	l ɨ f t u k u n	False	0.75	Quechua	rupa	26	0
88	Portuguese	Indo-European	ash	ASH	cinzas	cinzas	s ĩ z a ʃ					1276	0
1769	Spanish	Indo-European	ash	ASH	cenizas	cenizas	s e n i s a s					1257	0
3518	Yaqui	Uto-Aztecan	ash	ASH	naposa	naposa	n a p o s a	False	0.0			10549	0
4954	ZinacantanTzotzil	Mayan	ash	ASH	tan	tan	t a n	False	0.0			4791	0
6222	Qeqchi	Mayan	ash	ASH	cha	cha	tʃ a	False	0.0			4495	0
8005	Otomi	Otomanguean	ash	ASH	'bospi	'bospi	ˀb o s p i	False	0.0			7483	0
10219	ImbaburaQuechua	Quechuan	ash	ASH	uchufa	uchufa	u tʃ u ɸ a	False	0.0			9386	0
11377	Wichi	Matacoan	ash	ASH	itoj mukw	itoj_mukw	i t o x + m u kʷ	False	0.0			3549	0
12617	Mapudungun	Araucanian	ash	ASH	trufken	trufken	ʈʂ u f k e n	False	0.0			27	0
12618	Mapudungun	Araucanian	ash	ASH	liq kuyüm	liq_kuyüm	l i ɣ + k u y ɨ m	False	0.0			28	0
1487	Portuguese	Indo-European	ask (inquire)	ASKINQUIRE	perguntar	perguntar	p e ʁ ɡ ũ t a ʁ					1277	0
3249	Spanish	Indo-European	ask (inquire)	ASKINQUIRE	preguntar	preguntar	p ɾ e ɣ u n t a ɾ					1258	0
4737	Yaqui	Uto-Aztecan	ask (inquire)	ASKINQUIRE	nattemae	nattemae	n a t t e m a e	False	0.0			10550	0
6042	ZinacantanTzotzil	Mayan	ask (inquire)	ASKINQUIRE	hak’	hak’	h a kʼ	False	0.0			4793	0
7746	Qeqchi	Mayan	ask (inquire)	ASKINQUIRE	patz'ok	patz'ok	p a tsʼ o kʰ	False	0.0			4792	0
9883	Otomi	Otomanguean	ask (inquire)	ASKINQUIRE	a̲ni	a̲ni	ɔ n i	False	0.0			7484	0
11207	ImbaburaQuechua	Quechuan	ask (inquire)	ASKINQUIRE	tapuna	tapuna	t a p u n a	False	0.0			9387	0
12425	Wichi	Matacoan	ask (inquire)	ASKINQUIRE	tay’otna	tay’otna	t a j ʔ o t n a	False	0.0			3550	0
13696	Mapudungun	Araucanian	ask (inquire)	ASKINQUIRE	ramtun	ramtun	ɻ a m t u n	False	0.0			29	0
1492	Portuguese	Indo-European	ask (request)	ASKREQUEST	pedir	pedir	p e dʒ i ʁ					1278	22
3256	Spanish	Indo-European	ask (request)	ASKREQUEST	pedir	pedir	p e ð i ɾ					1259	0
4742	Yaqui	Uto-Aztecan	ask (request)	ASKREQUEST	a’awa	a’awa	a ʔ a w a	False	0.0			10551	0
6046	ZinacantanTzotzil	Mayan	ask (request)	ASKREQUEST	k’an	k’an	kʼ a n	False	0.0			4795	0
7751	Qeqchi	Mayan	ask (request)	ASKREQUEST	patz'ok	patz'ok	p a tsʼ o kʰ	False	0.0			4794	22
9891	Otomi	Otomanguean	ask (request)	ASKREQUEST	a̲di	a̲di	ɔ d i	False	0.0			7485	0
11211	ImbaburaQuechua	Quechuan	ask (request)	ASKREQUEST	mañana (1)	mañana	m a ɲ a n a	False	0.0			9388	0
12429	Wichi	Matacoan	ask (request)	ASKREQUEST	t’alha	t’alha	t ʔ a lˠ a	False	0.0			3551	0
13699	Mapudungun	Araucanian	ask (request)	ASKREQUEST	ngillatun	ngillatun	ŋ i ʎ a t u n	False	0.0			30	0
1595	Portuguese	Indo-European	attack	ATTACK	atacar	atacar	a t a k a ʁ					1279	23
3361	Spanish	Indo-European	attack	ATTACK	atacar	atacar	a t a k a ɾ					1260	23
4813	Yaqui	Uto-Aztecan	attack	ATTACK	atakaroa	atakaroa	a t a k a r o a	True	1.0	Spanish	atacar	10552	23
7836	Qeqchi	Mayan	attack	ATTACK	k'uluk	k'uluk	k ʔ u l u kʰ	False	0.0			4796	0
10038	Otomi	Otomanguean	attack	ATTACK	ta̲ki	ta̲ki	t̪ ɔ k i	False	0.0			7486	23
12498	Wichi	Matacoan	attack	ATTACK	ineya	ineya	i n e j a	False	0.0			3552	0
13748	Mapudungun	Araucanian	attack	ATTACK	malon	malon	m a l o n	False	0.0			31	0
152	Portuguese	Indo-European	aunt	AUNT	tia	tia	tʃ i ɐ					1280	24
1832	Spanish	Indo-European	aunt	AUNT	tía	tía	t i a					1261	24
3580	Yaqui	Uto-Aztecan	aunt	AUNT	chi’ila	chi’ila	tʃ i ʔ i l a	False	0.0			10553	0
3581	Yaqui	Uto-Aztecan	aunt	AUNT	ja’aka	ja’aka	j a ʔ a k a	False	0.0			10554	0
3582	Yaqui	Uto-Aztecan	aunt	AUNT	ne’esa	ne’esa	n e ʔ e s a	False	0.0			10555	0
5006	ZinacantanTzotzil	Mayan	aunt	AUNT	muk’ta me7il	muk’ta_me7il	m u kʼ t a + m e ʔ i l	False	0.0			4798	0
6285	Qeqchi	Mayan	aunt	AUNT	ikan na’	ikan_na’	i k a n + n a ʔ	False	0.0			4797	0
6286	Qeqchi	Mayan	aunt	AUNT	na’ eechej	na’_eechej	n a ʔ + eː tʃ e x	False	0.0			4799	0
8081	Otomi	Otomanguean	aunt	AUNT	zitsí	zitsí	z i ts i	False	0.0			7487	0
10267	ImbaburaQuechua	Quechuan	aunt	AUNT	tiya	tiya	t i j a	True	1.0	Spanish	tía	9389	24
11421	Wichi	Matacoan	aunt	AUNT	towit’uj	towit’uj	t o w i t ʔ u x	False	0.0			3553	0
1276	Portuguese	Indo-European	autumn	AUTUMN	outono	outono	o t ɔ n u					1281	25
3015	Spanish	Indo-European	autumn	AUTUMN	otoɲo	otoɲo	o t o ɲ o					1262	25
4562	Yaqui	Uto-Aztecan	autumn	AUTUMN	sawawet meecha	sawawet_meecha	s a w a w e t + m eː tʃ a	False	0.0			10556	0
7513	Qeqchi	Mayan	autumn	AUTUMN	otonyo	otonyo	o t o n j o	True	1.0	Spanish	otoño	4800	25
9550	Otomi	Otomanguean	autumn	AUTUMN	nk'ants'i	nk'ants'i	n kʼ a n tsʼ i	False	0.0			7488	0
12260	Wichi	Matacoan	autumn	AUTUMN	chelhchep	chelhchep	tʃ e lˠ tʃ e p	False	0.0			3554	0
13531	Mapudungun	Araucanian	autumn	AUTUMN	trafkem	trafkem	ʈʂ a f k e m	False	0.0			32	0
13532	Mapudungun	Araucanian	autumn	AUTUMN	rümü	rümü	ɻ ɨ m ɨ	False	0.0			33	0
622	Portuguese	Indo-European	awl	AWL	sovela	sovela	s o v ɛ l ɐ					1282	0
2314	Spanish	Indo-European	awl	AWL	punzón	punzón	p u n s o n					1283	0
3996	Yaqui	Uto-Aztecan	awl	AWL	bwe’u ji’ikiam	bwe’u_ji’ikiam	bʷ e ʔ u + j i ʔ i k i a m	False	0.0			10557	0
6777	Qeqchi	Mayan	awl	AWL	formon	formon	f o ɾ m o n	True	1.0	Spanish	formón	4801	0
8648	Otomi	Otomanguean	awl	AWL	hñehe	hñehe	h ɲ e h e	False	0.0			7489	0
8649	Otomi	Otomanguean	awl	AWL	'rangu (1)	'rangu	ˀr a n g u	False	0.0			7490	0
8650	Otomi	Otomanguean	awl	AWL	'ratangu	'ratangu	ˀr a t̪ a n g u	False	0.0			7055	26
10607	ImbaburaQuechua	Quechuan	awl	AWL	tuksina	tuksina	t u k s i n a	False	0.0			9390	0
13066	Mapudungun	Araucanian	awl	AWL	rütriñ	rütriñ	ɻ ɨ ʈʂ i ɲ	False	0.0			34	26
838	Portuguese	Indo-European	axe	AXE	machado	machado	m a ʃ a d u					1284	0
2543	Spanish	Indo-European	axe	AXE	hacha	hacha	a tʃ a					1265	27
4170	Yaqui	Uto-Aztecan	axe	AXE	tepuam	tepuam	t e p u a m	False	0.0			10558	0
5551	ZinacantanTzotzil	Mayan	axe	AXE	7ek’el	7ek’el	ʔ e kʼ e l	False	0.0			4803	0
6992	Qeqchi	Mayan	axe	AXE	maal	maal	m aː l	False	0.0			4802	0
8938	Otomi	Otomanguean	axe	AXE	t'e̲gi (1)	t'e̲gi	t̪ʼ æ g i	False	0.0			7491	28
10741	ImbaburaQuechua	Quechuan	axe	AXE	jacha	jacha	x a tʃ a	True	1.0	Spanish	hacha	9391	27
11933	Wichi	Matacoan	axe	AXE	husan	husan	h u s a n	False	0.0			3555	0
13211	Mapudungun	Araucanian	axe	AXE	toki	toki	t o k i	False	0.0			35	28
991	Portuguese	Indo-European	axle	AXLE	eixo	eixo	ei ʃ u					1285	30
2709	Spanish	Indo-European	axle	AXLE	eje	eje	e x e					1266	0
4299	Yaqui	Uto-Aztecan	axle	AXLE	eeje	eeje	eː j e	True	1.0	Spanish	eje	10559	29
7177	Qeqchi	Mayan	axle	AXLE	xb’aalil	xb’aalil	ʃ ɓ aː l i l	False	0.0			4804	0
9180	Otomi	Otomanguean	axle	AXLE	tsant'i (1)	tsant'i	ts a n t̪ʼ i	False	0.0			7492	0
9181	Otomi	Otomanguean	axle	AXLE	ehe (2)	ehe	e h e	True	1.0	Spanish	eje	7493	30
12043	Wichi	Matacoan	axle	AXLE	totkolhlhile	totkolhlhile	t o t k o l̥ + l̥ i l e	False	0.0			3556	0
13321	Mapudungun	Araucanian	axle	AXLE	eje	eje	e j e	True	1.0	Spanish	eje	36	29
116	Portuguese	Indo-European	baby	BABY	bebê	bebê	b e b e					1286	31
117	Portuguese	Indo-European	baby	BABY	nenê	nenê	n e n e					1287	32
1792	Spanish	Indo-European	baby	BABY	niɲo	niɲo	n i ɲ o					1268	32
1793	Spanish	Indo-European	baby	BABY	bebé	bebé	b e β e					1267	31
1794	Spanish	Indo-European	baby	BABY	nene	nene	n e n e					1268	32
3538	Yaqui	Uto-Aztecan	baby	BABY	ili uusi	ili_uusi	i l i + uː s i	False	0.0			10560	0
4971	ZinacantanTzotzil	Mayan	baby	BABY	nene7	nene7	n e n e ʔ	False	0.0			4806	32
4972	ZinacantanTzotzil	Mayan	baby	BABY	7unen	7unen	ʔ u n e n	False	0.75	Proto-Mixe-Zoquean	*7unV(k)	4509	0
6249	Qeqchi	Mayan	baby	BABY	b’ab’ay	b’ab’ay	ɓ a ɓ a j	False	0.0			4805	31
6250	Qeqchi	Mayan	baby	BABY	kach’in	kach’in	k a tʃʼ i n	False	0.0			4807	0
8033	Otomi	Otomanguean	baby	BABY	le̲le̲	le̲le̲	l æ l æ	False	0.0			7494	0
10238	ImbaburaQuechua	Quechuan	baby	BABY	wawa (2)	wawa	w a w a	False	0.0			9392	0
11395	Wichi	Matacoan	baby	BABY	ha’no’fwaj	ha’no’fwaj	h a ʔ n o ʔ fʷ a x	False	0.0			3557	0
12642	Mapudungun	Araucanian	baby	BABY	lluzu	lluzu	ʎ u z u	False	0.0			37	0
12643	Mapudungun	Araucanian	baby	BABY	metatu	metatu	m e t a t u	False	0.0			38	0
12644	Mapudungun	Araucanian	baby	BABY	llushu	llushu	ʎ u ʃ u	False	0.0			37	0
326	Portuguese	Indo-European	back	BACK	costas	costas	k ɔ ʃ t a ʃ					1288	0
